stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
30038,,Catawba County Justice Center,,35.662764,-81.231184,,,,,,
40001,,W A St and Honeys IGA Supermarket,,35.664073,-81.22874,,,,,,
40002,,W A St and S Ashe Ave,,35.663046,-81.223703,,,,,,
40003,,E 2nd St and Newton Soup Kitchen,,35.664471,-81.222402,,,,,,
40004,,Downtown Newton,,35.664381,-81.220861,,,,,,
40005,,N College Ave at Newton City Hall,,35.665797,-81.220453,,,,,,
40006,,N Main Ave and E 7th St,,35.669204,-81.221289,,,,,,
40007,,N Main Ave and E 11th St,,35.672819,-81.221187,,,,,,
40008,,N Main Av and 13th St (Newsome Tire),,35.67455,-81.220917,,,,,,
40009,,N Main Ave and E 15th St,,35.677038,-81.220104,,,,,,
40010,,N Main Ave and E 17th St,,35.679669,-81.218942,,,,,,
40011,,N Main Ave and E 20th St,,35.682242,-81.218374,,,,,,
40012,,E 20th St,,35.68214,-81.217711,,,,,,
40013,,N Rankin and E 20th St,,35.682107,-81.213711,,,,,,
40014,,N Rankin and E 19th St,,35.680797,-81.212634,,,,,,
40015,,Mt Olive Ch Rd and Sandlewood Ct Apts,,35.67591,-81.206844,,,,,,
40016,,E 1st St and Sandlewood Court Apts,,35.674842,-81.205987,,,,,,
40017,,E 1st St and Catawba Pines,,35.666249,-81.211084,,,,,,
40018,,E 1st St and N Gaither Ave,,35.664579,-81.212863,,,,,,
40019,,E 1st St and N Ervin Ave,,35.663628,-81.215138,,,,,,
40020,,E 1st St and N Caldwell Ave,,35.663116,-81.21688,,,,,,
40021,,S Caldwell Ave and East A St,,35.661629,-81.21662,,,,,,
40022,,S Caldwell Ave and East D St/NC 16 N,,35.655966,-81.216007,,,,,,
40023,,East D St/NC 16 N and S Church Ave,,35.658,-81.218756,,,,,,
40024,,East D St aka NC 16 N and S Brady Ave,,35.659845,-81.22125,,,,,,
40025,,W D St and S Ashe Ave,,35.660449,-81.224149,,,,,,
40026,,W D St (NC 16) and S Bost Ave,,35.660722,-81.225487,,,,,,
40027,,W C St (NC 10) and Peoples Bankcorp,,35.659631,-81.229339,,,,,,
40028,,Northwest Blvd at Pin Station,,35.662833,-81.230322,,,,,,
40029,,Northwest Blvd - Neighborhood Market (Inbound),,35.680963,-81.229277,,,,,,
40030,,Northwest Blvd and Newton Laundromat,,35.686146,-81.228307,,,,,,
