trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
1_WS_eastbound_T13,14:17:00,14:17:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T13,14:17:47,14:17:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T13,14:18:26,14:18:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T13,14:45:00,14:45:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T14,15:15:00,15:15:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T14,15:15:57,15:15:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T14,15:17:00,15:17:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T14,15:17:47,15:17:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T14,15:18:26,15:18:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T14,15:45:00,15:45:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T15,15:45:00,15:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T15,15:45:57,15:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T15,15:47:00,15:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T15,15:47:47,15:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T15,15:48:26,15:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T15,16:15:00,16:15:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T16,16:15:00,16:15:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T16,16:15:57,16:15:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T16,16:17:00,16:17:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T16,16:17:47,16:17:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T16,16:18:26,16:18:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T16,16:45:00,16:45:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T17,16:45:00,16:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T17,16:45:57,16:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T17,16:47:00,16:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T17,16:47:47,16:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T17,16:48:26,16:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T17,17:15:00,17:15:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T18,17:15:00,17:15:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T18,17:15:57,17:15:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T18,17:17:00,17:17:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T18,17:17:47,17:17:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T18,17:18:26,17:18:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T18,17:45:00,17:45:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T19,17:45:00,17:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T19,17:45:57,17:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T19,17:47:00,17:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T19,17:47:47,17:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T19,17:48:26,17:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T19,18:15:00,18:15:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T20,18:15:00,18:15:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T20,18:15:57,18:15:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T20,18:17:00,18:17:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T20,18:17:47,18:17:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T20,18:18:26,18:18:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T20,18:45:00,18:45:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T21,18:45:00,18:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T21,18:45:57,18:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T21,18:47:00,18:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T21,18:47:47,18:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T21,18:48:26,18:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T21,19:15:00,19:15:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T22,19:45:00,19:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T22,19:45:57,19:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T22,19:47:00,19:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T22,19:47:47,19:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T22,19:48:26,19:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T22,20:15:00,20:15:00,7980844,6,,,,,,29.447,1
1_WS_eastbound_T23,20:45:00,20:45:00,7970131,1,4th & Chestnut,,,,,0.012,1
1_WS_eastbound_T23,20:45:57,20:45:57,7970132,2,Innovation Quarter (4th & Research),,,,,0.369,0
1_WS_eastbound_T23,20:47:00,20:47:00,7970133,3,4th & MLK,,,,,0.758,1
1_WS_eastbound_T23,20:47:47,20:47:47,7970134,4,Excelsior St at Union Station,,,,,1.559,0
1_WS_eastbound_T23,20:48:26,20:48:26,7980843,5,Coble Transportation Center (B1),,,,,2.231,0
1_WS_eastbound_T23,21:15:00,21:15:00,7980844,6,,,,,,29.447,1
1_WS_westbound_T01,06:15:00,06:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T01,06:33:21,06:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T01,06:34:11,06:34:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T01,06:34:46,06:34:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T01,06:35:00,06:35:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T01,06:37:26,06:37:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T01,06:45:00,06:45:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T02,06:45:00,06:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T02,07:03:21,07:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T02,07:04:11,07:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T02,07:04:46,07:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T02,07:05:00,07:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T02,07:07:26,07:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T02,07:15:00,07:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T03,07:15:00,07:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T03,07:33:21,07:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T03,07:34:11,07:34:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T03,07:34:46,07:34:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T03,07:35:00,07:35:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T03,07:37:26,07:37:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T03,07:45:00,07:45:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T04,07:45:00,07:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T04,08:03:21,08:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T04,08:04:11,08:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T04,08:04:46,08:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T04,08:05:00,08:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T04,08:07:26,08:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T04,08:15:00,08:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T05,08:15:00,08:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T05,08:33:21,08:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T05,08:34:11,08:34:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T05,08:34:46,08:34:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T05,08:35:00,08:35:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T05,08:37:26,08:37:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T05,08:45:00,08:45:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T06,08:45:00,08:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T06,09:03:21,09:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T06,09:04:11,09:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T06,09:04:46,09:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T06,09:05:00,09:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T06,09:07:26,09:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T06,09:15:00,09:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T07,09:15:00,09:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T07,09:33:21,09:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T07,09:34:11,09:34:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T07,09:34:46,09:34:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T07,09:35:00,09:35:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T07,09:37:26,09:37:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T07,09:45:00,09:45:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T08,09:45:00,09:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T08,10:03:21,10:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T08,10:04:11,10:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T08,10:04:46,10:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T08,10:05:00,10:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T08,10:07:26,10:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T08,10:15:00,10:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T09,10:45:00,10:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T09,11:03:21,11:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T09,11:04:11,11:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T09,11:04:46,11:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T09,11:05:00,11:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T09,11:07:26,11:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T09,11:15:00,11:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T10,11:45:00,11:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T10,12:03:21,12:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T10,12:04:11,12:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T10,12:04:46,12:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T10,12:05:00,12:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T10,12:07:26,12:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T10,12:15:00,12:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T11,12:45:00,12:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T11,13:03:21,13:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T11,13:04:11,13:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T11,13:04:46,13:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T11,13:05:00,13:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T11,13:07:26,13:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T11,13:15:00,13:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T12,13:45:00,13:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T12,14:03:21,14:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T12,14:04:11,14:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T12,14:04:46,14:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T12,14:05:00,14:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T12,14:07:26,14:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T12,14:15:00,14:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T13,14:45:00,14:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T13,15:03:21,15:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T13,15:04:11,15:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T13,15:04:46,15:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T13,15:05:00,15:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T13,15:07:26,15:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T13,15:15:00,15:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T14,15:45:00,15:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T14,16:03:21,16:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T14,16:04:11,16:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T14,16:04:46,16:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T14,16:05:00,16:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T14,16:07:26,16:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T14,16:15:00,16:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T15,16:15:00,16:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T15,16:33:21,16:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T15,16:34:11,16:34:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T15,16:34:46,16:34:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T15,16:35:00,16:35:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T15,16:37:26,16:37:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T15,16:45:00,16:45:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T16,16:45:00,16:45:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T16,17:03:21,17:03:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T16,17:04:11,17:04:11,7974463,3,5th & Research,,,,,28.122,0
1_WS_westbound_T16,17:04:46,17:04:46,7974464,4,Innovation Quarter (5th & Patterson),,,,,28.981,0
1_WS_westbound_T16,17:05:00,17:05:00,7974465,5,5th & Chestnut (Drop-Off Only),,,,,29.318,1
1_WS_westbound_T16,17:07:26,17:07:26,7974466,6,Winston-Salem Transportation Center (L1),1,,,,29.425,0
1_WS_westbound_T16,17:15:00,17:15:00,7970131,7,,,,,,29.758,1
1_WS_westbound_T17,17:15:00,17:15:00,7980844,1,WS Journal (5th Street),,,,,0,1
1_WS_westbound_T17,17:33:21,17:33:21,7974462,2,5th & MLK Jr Dr.,,,,,26.888,0
1_WS_westbound_T17,17:34:11,17:34:11,7974463,3,5th & Research,,,,,28.122,0
