trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2743010,7,3,"DOWNTOWN",,1,0011,shp-7-02,0,0
417020,7,4,"DOWNTOWN",,1,0048,shp-7-02,0,0
6180020,7,4,"DOWNTOWN",,1,0001,shp-7-02,0,0
3681070,7,2,"DOWNTOWN",,1,0050,shp-7-02,0,0
2583070,7,2,"DOWNTOWN",,1,0015,shp-7-02,0,0
3026010,7,3,"DOWNTOWN",,1,0070,shp-7-02,0,0
239070,7,2,"DOWNTOWN",,1,0043,shp-7-02,0,0
1520050,7,1,"DOWNTOWN",,1,0028,shp-7-02,0,0
7627050,7,1,"DOWNTOWN",,1,0069,shp-7-02,0,0
4435020,7,4,"DOWNTOWN",,1,0029,shp-7-02,0,0
617050,7,1,"DOWNTOWN",,1,0032,shp-7-02,0,0
8516020,7,4,"DOWNTOWN",,1,0058,shp-7-02,0,0
821010,7,3,"DOWNTOWN",,1,0046,shp-7-02,0,0
5314050,7,1,"DOWNTOWN",,1,0012,shp-7-02,0,0
684070,7,2,"DOWNTOWN",,1,0024,shp-7-02,0,0
9490070,7,2,"DOWNTOWN",,1,0028,shp-7-02,0,0
6368020,7,4,"DOWNTOWN",,1,0049,shp-7-02,0,0
3719010,7,3,"DOWNTOWN",,1,0054,shp-7-02,0,0
263050,7,1,"DOWNTOWN",,1,0080,shp-7-02,0,0
3275020,7,4,"DOWNTOWN",,1,0028,shp-7-02,0,0
233020,7,4,"DOWNTOWN",,1,0049,shp-7-02,0,0
7745050,7,1,"DOWNTOWN",,1,0077,shp-7-02,0,0
6517050,7,1,"DOWNTOWN",,1,0006,shp-7-02,0,0
4679070,7,2,"DOWNTOWN",,1,0006,shp-7-02,0,0
7784010,7,3,"DOWNTOWN",,1,0079,shp-7-02,0,0
7424050,7,1,"DOWNTOWN",,1,0012,shp-7-02,0,0
2261020,7,4,"DOWNTOWN",,1,0077,shp-7-02,0,0
2563010,7,3,"DOWNTOWN",,1,0049,shp-7-02,0,0
7178050,7,1,"DOWNTOWN",,1,0023,shp-7-02,0,0
5352020,7,4,"DOWNTOWN",,1,0032,shp-7-02,0,0
1781070,7,2,"DOWNTOWN",,1,0031,shp-7-02,0,0
8768010,7,3,"DOWNTOWN",,1,0056,shp-7-02,0,0
3954050,7,1,"DOWNTOWN",,1,0082,shp-7-02,0,0
2318010,7,3,"DOWNTOWN",,1,0055,shp-7-02,0,0
4961020,7,4,"DOWNTOWN",,1,0024,shp-7-02,0,0
2061020,7,4,"DOWNTOWN",,1,0090,shp-7-02,0,0
9484050,7,1,"DOWNTOWN",,1,0055,shp-7-02,0,0
5223070,7,2,"DOWNTOWN",,1,0029,shp-7-02,0,0
5021020,7,4,"DOWNTOWN",,1,0073,shp-7-02,0,0
8575020,7,4,"DOWNTOWN",,1,0025,shp-7-02,0,0
6909070,7,2,"DOWNTOWN",,1,0065,shp-7-02,0,0
5884050,7,1,"DOWNTOWN",,1,0013,shp-7-02,0,0
1014070,7,2,"DOWNTOWN",,1,0045,shp-7-02,0,0
4948020,7,4,"DOWNTOWN",,1,0006,shp-7-02,0,0
3417010,7,3,"DOWNTOWN",,1,0054,shp-7-02,0,0
6808050,7,1,"DOWNTOWN",,1,0005,shp-7-02,0,0
8724050,7,1,"DOWNTOWN",,1,0077,shp-7-02,0,0
8381020,7,4,"DOWNTOWN",,1,0012,shp-7-02,0,0
3720050,7,1,"DOWNTOWN",,1,0049,shp-7-02,0,0
568050,7,1,"DOWNTOWN",,1,0068,shp-7-02,0,0
4271050,7,1,"DOWNTOWN",,1,0046,shp-7-02,0,0
7987010,7,3,"DOWNTOWN",,1,0044,shp-7-02,0,0
8719050,7,1,"DOWNTOWN",,1,0038,shp-7-02,0,0
3865050,7,1,"DOWNTOWN",,1,0059,shp-7-02,0,0
2322010,7,3,"DOWNTOWN",,1,0045,shp-7-02,0,0
2926010,7,3,"DOWNTOWN",,1,0070,shp-7-02,0,0
157070,7,2,"DOWNTOWN",,1,0033,shp-7-02,0,0
5067010,7,3,"DOWNTOWN",,1,0077,shp-7-02,0,0
6930070,7,2,"DOWNTOWN",,1,0014,shp-7-02,0,0
8904020,7,4,"DOWNTOWN",,1,0020,shp-7-02,0,0
9346010,7,3,"DOWNTOWN",,1,0071,shp-7-02,0,0
95070,7,2,"DOWNTOWN",,1,0070,shp-7-02,0,0
255020,7,4,"DOWNTOWN",,1,0005,shp-7-02,0,0
5489010,7,3,"DOWNTOWN",,1,0049,shp-7-02,0,0
7604070,7,2,"DOWNTOWN",,1,0065,shp-7-02,0,0
2020050,7,1,"DOWNTOWN",,1,0045,shp-7-02,0,0
176010,7,3,"DOWNTOWN",,1,0080,shp-7-02,0,0
1939050,7,1,"DOWNTOWN",,1,0005,shp-7-02,0,0
5700070,7,2,"DOWNTOWN",,1,0039,shp-7-02,0,0
7586010,7,3,"DOWNTOWN",,1,0065,shp-7-02,0,0
1604020,7,4,"DOWNTOWN",,1,0013,shp-7-02,0,0
4454020,7,4,"DOWNTOWN",,1,0022,shp-7-02,0,0
1501070,7,2,"DOWNTOWN",,1,0039,shp-7-02,0,0
2891010,7,3,"DOWNTOWN",,1,0071,shp-7-02,0,0
1687070,7,2,"DOWNTOWN",,1,0072,shp-7-02,0,0
2682020,7,4,"DOWNTOWN",,1,0028,shp-7-02,0,0
7292070,7,2,"DOWNTOWN",,1,0040,shp-7-02,0,0
4374010,7,3,"DOWNTOWN",,1,0071,shp-7-02,0,0
3479010,7,3,"DOWNTOWN",,1,0059,shp-7-02,0,0
753010,7,3,"DOWNTOWN",,1,0031,shp-7-02,0,0
6767020,7,4,"DOWNTOWN",,1,0040,shp-7-02,0,0
7192050,7,1,"DOWNTOWN",,1,0090,shp-7-02,0,0
6307050,7,1,"DOWNTOWN",,1,0044,shp-7-02,0,0
7617070,7,2,"DOWNTOWN",,1,0034,shp-7-02,0,0
9220050,7,1,"DOWNTOWN",,1,0020,shp-7-02,0,0
1363010,7,3,"DOWNTOWN",,1,0047,shp-7-02,0,0
7558050,7,1,"DOWNTOWN",,1,0022,shp-7-02,0,0
4001050,7,1,"DOWNTOWN",,1,0073,shp-7-02,0,0
7657010,7,3,"DOWNTOWN",,1,0044,shp-7-02,0,0
175050,7,1,"DOWNTOWN",,1,0078,shp-7-02,0,0
8387070,7,2,"DOWNTOWN",,1,0056,shp-7-02,0,0
2233070,7,2,"DOWNTOWN",,1,0033,shp-7-02,0,0
5469070,7,2,"DOWNTOWN",,1,0059,shp-7-02,0,0
704070,7,2,"DOWNTOWN",,1,0048,shp-7-02,0,0
4647070,7,2,"DOWNTOWN",,1,0049,shp-7-02,0,0
1355020,7,4,"DOWNTOWN",,1,0013,shp-7-02,0,0
4768050,7,1,"DOWNTOWN",,1,0013,shp-7-02,0,0
1374020,7,4,"DOWNTOWN",,1,0040,shp-7-02,0,0
7634020,7,4,"DOWNTOWN",,1,0077,shp-7-02,0,0
6671050,7,1,"DOWNTOWN",,1,0085,shp-7-02,0,0
4150070,7,2,"DOWNTOWN",,1,0021,shp-7-02,0,0
3871010,7,3,"DOWNTOWN",,1,0054,shp-7-02,0,0
6807010,7,3,"DOWNTOWN",,1,0010,shp-7-02,0,0
5839010,7,3,"DOWNTOWN",,1,0018,shp-7-02,0,0
1508010,7,3,"DOWNTOWN",,1,0003,shp-7-02,0,0
2160070,7,2,"DOWNTOWN",,1,0021,shp-7-02,0,0
184050,7,1,"DOWNTOWN",,1,0026,shp-7-02,0,0
4530010,7,3,"DOWNTOWN",,1,0022,shp-7-02,0,0
7581010,7,3,"DOWNTOWN",,1,0028,shp-7-02,0,0
4370020,7,4,"DOWNTOWN",,1,0001,shp-7-02,0,0
8428010,7,3,"DOWNTOWN",,1,0074,shp-7-02,0,0
1723050,7,1,"DOWNTOWN",,1,0088,shp-7-02,0,0
7749050,7,1,"DOWNTOWN",,1,0044,shp-7-02,0,0
6821050,7,1,"DOWNTOWN",,1,0049,shp-7-02,0,0
2695010,7,3,"DOWNTOWN",,1,0037,shp-7-02,0,0
8765010,7,3,"DOWNTOWN",,1,0018,shp-7-02,0,0
8148020,7,4,"DOWNTOWN",,1,0038,shp-7-02,0,0
6398070,7,2,"DOWNTOWN",,1,0003,shp-7-02,0,0
301070,7,2,"DOWNTOWN",,1,0030,shp-7-02,0,0
5750020,7,4,"DOWNTOWN",,1,0078,shp-7-02,0,0
1624010,7,3,"DOWNTOWN",,1,0017,shp-7-02,0,0
6281020,7,4,"DOWNTOWN",,1,0059,shp-7-02,0,0
2198020,7,4,"DOWNTOWN",,1,0085,shp-7-02,0,0
701070,7,2,"DOWNTOWN",,1,0040,shp-7-02,0,0
8202010,7,3,"DOWNTOWN",,1,0060,shp-7-02,0,0
4378020,7,4,"DOWNTOWN",,1,0068,shp-7-02,0,0
5855020,7,4,"DOWNTOWN",,1,0082,shp-7-02,0,0
2408070,7,2,"DOWNTOWN",,1,0049,shp-7-02,0,0
2092010,7,3,"DOWNTOWN",,1,0028,shp-7-02,0,0
264010,7,3,"DOWNTOWN",,1,0059,shp-7-02,0,0
3521070,7,2,"DOWNTOWN",,1,0052,shp-7-02,0,0
333070,7,2,"DOWNTOWN",,1,0047,shp-7-02,0,0
3604050,7,1,"DOWNTOWN",,1,0032,shp-7-02,0,0
5882050,7,1,"DOWNTOWN",,1,0044,shp-7-02,0,0
3404070,7,2,"DOWNTOWN",,1,0024,shp-7-02,0,0
6394020,7,4,"DOWNTOWN",,1,0068,shp-7-02,0,0
8267020,7,4,"DOWNTOWN",,1,0044,shp-7-02,0,0
3349010,7,3,"DOWNTOWN",,1,0022,shp-7-02,0,0
6593050,7,1,"DOWNTOWN",,1,0068,shp-7-02,0,0
7313070,7,2,"DOWNTOWN",,1,0072,shp-7-02,0,0
3901050,7,1,"DOWNTOWN",,1,0052,shp-7-02,0,0
8280010,7,3,"DOWNTOWN",,1,0067,shp-7-02,0,0
8171010,7,3,"DOWNTOWN",,1,0037,shp-7-02,0,0
4575070,7,2,"DOWNTOWN",,1,0021,shp-7-02,0,0
1697050,7,1,"DOWNTOWN",,1,0029,shp-7-02,0,0
4022050,7,1,"DOWNTOWN",,1,0025,shp-7-02,0,0
9017010,7,3,"DOWNTOWN",,1,0035,shp-7-02,0,0
7807050,7,1,"DOWNTOWN",,1,0001,shp-7-02,0,0
4991010,7,3,"DOWNTOWN",,1,0010,shp-7-02,0,0
7709070,7,2,"DOWNTOWN",,1,0049,shp-7-02,0,0
952020,7,4,"DOWNTOWN",,1,0013,shp-7-02,0,0
1438020,7,4,"SHOPPES AT GARNER",,0,0019,shp-7-52,0,0
637050,7,1,"SHOPPES AT GARNER",,0,0041,shp-7-52,0,0
3960070,7,2,"SHOPPES AT GARNER",,0,0045,shp-7-52,0,0
4010070,7,2,"SHOPPES AT GARNER",,0,0072,shp-7-52,0,0
5392050,7,1,"SHOPPES AT GARNER",,0,0012,shp-7-52,0,0
4279050,7,1,"SHOPPES AT GARNER",,0,0088,shp-7-52,0,0
687020,7,4,"SHOPPES AT GARNER",,0,0029,shp-7-52,0,0
2559020,7,4,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
5594010,7,3,"SHOPPES AT GARNER",,0,0042,shp-7-52,0,0
7598050,7,1,"SHOPPES AT GARNER",,0,0052,shp-7-52,0,0
5354010,7,3,"SHOPPES AT GARNER",,0,0069,shp-7-52,0,0
4027070,7,2,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
4621010,7,3,"SHOPPES AT GARNER",,0,0037,shp-7-52,0,0
627020,7,4,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
2139020,7,4,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
2882070,7,2,"SHOPPES AT GARNER",,0,0066,shp-7-52,0,0
6920020,7,4,"SHOPPES AT GARNER",,0,0023,shp-7-52,0,0
2006070,7,2,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
6825010,7,3,"SHOPPES AT GARNER",,0,0070,shp-7-52,0,0
2626010,7,3,"SHOPPES AT GARNER",,0,0020,shp-7-52,0,0
2167050,7,1,"SHOPPES AT GARNER",,0,0023,shp-7-52,0,0
3932050,7,1,"SHOPPES AT GARNER",,0,0082,shp-7-52,0,0
4951020,7,4,"SHOPPES AT GARNER",,0,0058,shp-7-52,0,0
4924050,7,1,"SHOPPES AT GARNER",,0,0038,shp-7-52,0,0
1700050,7,1,"SHOPPES AT GARNER",,0,0080,shp-7-52,0,0
3298070,7,2,"SHOPPES AT GARNER",,0,0035,shp-7-52,0,0
8578050,7,1,"SHOPPES AT GARNER",,0,0078,shp-7-52,0,0
4305050,7,1,"SHOPPES AT GARNER",,0,0001,shp-7-52,0,0
7506050,7,1,"SHOPPES AT GARNER",,0,0068,shp-7-52,0,0
7352020,7,4,"SHOPPES AT GARNER",,0,0066,shp-7-52,0,0
8789050,7,1,"SHOPPES AT GARNER",,0,0090,shp-7-52,0,0
5209070,7,2,"SHOPPES AT GARNER",,0,0030,shp-7-52,0,0
4999020,7,4,"SHOPPES AT GARNER",,0,0001,shp-7-52,0,0
3129020,7,4,"SHOPPES AT GARNER",,0,0006,shp-7-52,0,0
7624050,7,1,"SHOPPES AT GARNER",,0,0025,shp-7-52,0,0
6676070,7,2,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
2224050,7,1,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
7957050,7,1,"SHOPPES AT GARNER",,0,0045,shp-7-52,0,0
2058020,7,4,"SHOPPES AT GARNER",,0,0021,shp-7-52,0,0
294070,7,2,"SHOPPES AT GARNER",,0,0039,shp-7-52,0,0
1168010,7,3,"SHOPPES AT GARNER",,0,0055,shp-7-52,0,0
404070,7,2,"SHOPPES AT GARNER",,0,0070,shp-7-52,0,0
6305010,7,3,"SHOPPES AT GARNER",,0,0071,shp-7-52,0,0
1905070,7,2,"SHOPPES AT GARNER",,0,0029,shp-7-52,0,0
9365050,7,1,"SHOPPES AT GARNER",,0,0013,shp-7-52,0,0
5253070,7,2,"SHOPPES AT GARNER",,0,0043,shp-7-52,0,0
2878010,7,3,"SHOPPES AT GARNER",,0,0067,shp-7-52,0,0
2893020,7,4,"SHOPPES AT GARNER",,0,0013,shp-7-52,0,0
3313010,7,3,"SHOPPES AT GARNER",,0,0080,shp-7-52,0,0
1038010,7,3,"SHOPPES AT GARNER",,0,0071,shp-7-52,0,0
8587050,7,1,"SHOPPES AT GARNER",,0,0020,shp-7-52,0,0
4055020,7,4,"SHOPPES AT GARNER",,0,0069,shp-7-52,0,0
8193050,7,1,"SHOPPES AT GARNER",,0,0073,shp-7-52,0,0
6641010,7,3,"SHOPPES AT GARNER",,0,0003,shp-7-52,0,0
1584050,7,1,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
2889010,7,3,"SHOPPES AT GARNER",,0,0036,shp-7-52,0,0
6833020,7,4,"SHOPPES AT GARNER",,0,0038,shp-7-52,0,0
6955020,7,4,"SHOPPES AT GARNER",,0,0038,shp-7-52,0,0
2624010,7,3,"SHOPPES AT GARNER",,0,0065,shp-7-52,0,0
3364070,7,2,"SHOPPES AT GARNER",,0,0033,shp-7-52,0,0
5162020,7,4,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
8489070,7,2,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
6606010,7,3,"SHOPPES AT GARNER",,0,0017,shp-7-52,0,0
7847050,7,1,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
4293020,7,4,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
4000070,7,2,"SHOPPES AT GARNER",,0,0015,shp-7-52,0,0
5374020,7,4,"SHOPPES AT GARNER",,0,0013,shp-7-52,0,0
6743070,7,2,"SHOPPES AT GARNER",,0,0034,shp-7-52,0,0
1851010,7,3,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
565070,7,2,"SHOPPES AT GARNER",,0,0064,shp-7-52,0,0
1944050,7,1,"SHOPPES AT GARNER",,0,0022,shp-7-52,0,0
4276070,7,2,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
5382070,7,2,"SHOPPES AT GARNER",,0,0072,shp-7-52,0,0
9204070,7,2,"SHOPPES AT GARNER",,0,0024,shp-7-52,0,0
5642050,7,1,"SHOPPES AT GARNER",,0,0051,shp-7-52,0,0
4329050,7,1,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
7318070,7,2,"SHOPPES AT GARNER",,0,0024,shp-7-52,0,0
2957050,7,1,"SHOPPES AT GARNER",,0,0025,shp-7-52,0,0
6614020,7,4,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
4032010,7,3,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
7425020,7,4,"SHOPPES AT GARNER",,0,0025,shp-7-52,0,0
293010,7,3,"SHOPPES AT GARNER",,0,0022,shp-7-52,0,0
8154020,7,4,"SHOPPES AT GARNER",,0,0090,shp-7-52,0,0
8288070,7,2,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
4570020,7,4,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
3645020,7,4,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
8805010,7,3,"SHOPPES AT GARNER",,0,0054,shp-7-52,0,0
8237070,7,2,"SHOPPES AT GARNER",,0,0048,shp-7-52,0,0
5619050,7,1,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
625050,7,1,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
138020,7,4,"SHOPPES AT GARNER",,0,0011,shp-7-52,0,0
3713050,7,1,"SHOPPES AT GARNER",,0,0012,shp-7-52,0,0
8190010,7,3,"SHOPPES AT GARNER",,0,0037,shp-7-52,0,0
1288070,7,2,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
7010,7,3,"SHOPPES AT GARNER",,0,0074,shp-7-52,0,0
7109020,7,4,"SHOPPES AT GARNER",,0,0025,shp-7-52,0,0
2681050,7,1,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
572020,7,4,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
1113070,7,2,"SHOPPES AT GARNER",,0,0050,shp-7-52,0,0
2462070,7,2,"SHOPPES AT GARNER",,0,0023,shp-7-52,0,0
5260010,7,3,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
4345050,7,1,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
2309050,7,1,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
694020,7,4,"SHOPPES AT GARNER",,0,0048,shp-7-52,0,0
2361010,7,3,"SHOPPES AT GARNER",,0,0017,shp-7-52,0,0
4397010,7,3,"SHOPPES AT GARNER",,0,0057,shp-7-52,0,0
3118010,7,3,"SHOPPES AT GARNER",,0,0045,shp-7-52,0,0
7609010,7,3,"SHOPPES AT GARNER",,0,0060,shp-7-52,0,0
8044020,7,4,"SHOPPES AT GARNER",,0,0088,shp-7-52,0,0
5742010,7,3,"SHOPPES AT GARNER",,0,0054,shp-7-52,0,0
3469020,7,4,"SHOPPES AT GARNER",,0,0045,shp-7-52,0,0
8990020,7,4,"SHOPPES AT GARNER",,0,0068,shp-7-52,0,0
6267070,7,2,"SHOPPES AT GARNER",,0,0056,shp-7-52,0,0
1912050,7,1,"SHOPPES AT GARNER",,0,0029,shp-7-52,0,0
6467070,7,2,"SHOPPES AT GARNER",,0,0039,shp-7-52,0,0
3752010,7,3,"SHOPPES AT GARNER",,0,0031,shp-7-52,0,0
6343050,7,1,"SHOPPES AT GARNER",,0,0023,shp-7-52,0,0
5203070,7,2,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
843010,7,3,"SHOPPES AT GARNER",,0,0071,shp-7-52,0,0
1396020,7,4,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
4132050,7,1,"SHOPPES AT GARNER",,0,0013,shp-7-52,0,0
4064070,7,2,"SHOPPES AT GARNER",,0,0031,shp-7-52,0,0
3355010,7,3,"SHOPPES AT GARNER",,0,0070,shp-7-52,0,0
8892050,7,1,"SHOPPES AT GARNER",,0,0029,shp-7-52,0,0
8460050,7,1,"SHOPPES AT GARNER",,0,0021,shp-7-52,0,0
2734070,7,2,"SHOPPES AT GARNER",,0,0048,shp-7-52,0,0
2606020,7,4,"SHOPPES AT GARNER",,0,0078,shp-7-52,0,0
7600020,7,4,"SHOPPES AT GARNER",,0,0055,shp-7-52,0,0
2691010,7,3,"SHOPPES AT GARNER",,0,0046,shp-7-52,0,0
2066050,7,1,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
1422050,7,1,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
649070,7,2,"SHOPPES AT GARNER",,0,0052,shp-7-52,0,0
3920050,7,1,"SHOPPES AT GARNER",,0,0048,shp-7-52,0,0
2251020,7,4,"SHOPPES AT GARNER",,0,0068,shp-7-52,0,0
1457070,7,2,"SHOPPES AT GARNER",,0,0072,shp-7-52,0,0
8692070,7,2,"SHOPPES AT GARNER",,0,0047,shp-7-52,0,0
1246020,7,4,"SHOPPES AT GARNER",,0,0073,shp-7-52,0,0
6992070,7,2,"SHOPPES AT GARNER",,0,0018,shp-7-52,0,0
7144020,7,4,"SHOPPES AT GARNER",,0,0024,shp-7-52,0,0
8436010,7,3,"SHOPPES AT GARNER",,0,0010,shp-7-52,0,0
8941020,7,4,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
5026010,7,3,"SHOPPES AT GARNER",,0,0079,shp-7-52,0,0
1795010,7,3,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
4382050,7,1,"SHOPPES AT GARNER",,0,0061,shp-7-52,0,0
3571050,7,1,"SHOPPES AT GARNER",,0,0038,shp-7-52,0,0
5666010,7,3,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
6000020,7,4,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
1578020,7,4,"SHOPPES AT GARNER",,0,0085,shp-7-52,0,0
9408050,7,1,"SHOPPES AT GARNER",,0,0086,shp-7-52,0,0
4910070,7,2,"SHOPPES AT GARNER",,0,0065,shp-7-52,0,0
7647070,7,2,"SHOPPES AT GARNER",,0,0058,shp-7-52,0,0
4327020,7,4,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
7159070,7,2,"SHOPPES AT GARNER",,0,0006,shp-7-52,0,0
1433010,7,3,"SHOPPES AT GARNER",,0,0022,shp-7-52,0,0
8499070,7,2,"SHOPPES AT GARNER",,0,0014,shp-7-52,0,0
2863020,7,4,"SHOPPES AT GARNER",,0,0029,shp-7-52,0,0
2152050,7,1,"SHOPPES AT GARNER",,0,0066,shp-7-52,0,0
8162050,7,1,"SHOPPES AT GARNER",,0,0069,shp-7-52,0,0
1773070,7,2,"SHOPPES AT GARNER",,0,0021,shp-7-52,0,0
2228050,7,1,"SHOPPES AT GARNER",,0,0055,shp-7-52,0,0
7264010,7,3,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
2754050,7,1,"SHOPPES AT GARNER",,0,0085,shp-7-52,0,0
7154050,7,1,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
1044020,7,4,"SHOPPES AT GARNER",,0,0022,shp-7-52,0,0
4120020,7,4,"SHOPPES AT GARNER",,0,0086,shp-7-52,0,0
1383070,7,2,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
4311050,7,1,"SHOPPES AT GARNER",,0,0013,shp-7-52,0,0
9163020,7,4,"SHOPPES AT GARNER",,0,0001,shp-7-52,0,0
7241070,7,2,"SHOPPES AT GARNER",,0,0032,shp-7-52,0,0
7933070,7,2,"SHOPPES AT GARNER",,0,0040,shp-7-52,0,0
998020,7,4,"SHOPPES AT GARNER",,0,0023,shp-7-52,0,0
2680010,7,3,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
496020,7,4,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
3827010,7,3,"SHOPPES AT GARNER",,0,0054,shp-7-52,0,0
2431070,7,2,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
8588020,7,4,"SHOPPES AT GARNER",,0,0082,shp-7-52,0,0
462050,7,1,"SHOPPES AT GARNER",,0,0026,shp-7-52,0,0
7470070,7,2,"SHOPPES AT GARNER",,0,0021,shp-7-52,0,0
7947070,7,2,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
1178020,7,4,"SHOPPES AT GARNER",,0,0020,shp-7-52,0,0
1057010,7,3,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
4178010,7,3,"SHOPPES AT GARNER",,0,0035,shp-7-52,0,0
5803050,7,1,"SHOPPES AT GARNER",,0,0046,shp-7-52,0,0
9224070,7,2,"SHOPPES AT GARNER",,0,0027,shp-7-52,0,0
6650010,7,3,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
6786010,7,3,"SHOPPES AT GARNER",,0,0069,shp-7-52,0,0
5315020,7,4,"SHOPPES AT GARNER",,0,0052,shp-7-52,0,0
9391050,7,1,"SHOPPES AT GARNER",,0,0011,shp-7-52,0,0
1768020,7,4,"SHOPPES AT GARNER",,0,0022,shp-7-52,0,0
5462050,7,1,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
2437020,7,4,"SHOPPES AT GARNER",,0,0012,shp-7-52,0,0
4617070,7,2,"SHOPPES AT GARNER",,0,0071,shp-7-52,0,0
8598070,7,2,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
8419010,7,3,"SHOPPES AT GARNER",,0,0054,shp-7-52,0,0
1736010,7,3,"SHOPPES AT GARNER",,0,0065,shp-7-52,0,0
4227050,7,1,"SHOPPES AT GARNER",,0,0077,shp-7-52,0,0
3474070,7,2,"SHOPPES AT GARNER",,0,0033,shp-7-52,0,0
2207070,7,2,"SHOPPES AT GARNER",,0,0050,shp-7-52,0,0
7166050,7,1,"SHOPPES AT GARNER",,0,0058,shp-7-52,0,0
811070,7,2,"SHOPPES AT GARNER",,0,0039,shp-7-52,0,0
2517050,7,1,"SHOPPES AT GARNER",,0,0068,shp-7-52,0,0
1695020,7,4,"SHOPPES AT GARNER",,0,0041,shp-7-52,0,0
1545020,7,4,"SHOPPES AT GARNER",,0,0026,shp-7-52,0,0
1718070,7,2,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
1138050,7,1,"SHOPPES AT GARNER",,0,0024,shp-7-52,0,0
9367010,7,3,"SHOPPES AT GARNER",,0,0056,shp-7-52,0,0
825070,7,2,"SHOPPES AT GARNER",,0,0034,shp-7-52,0,0
3988020,7,4,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
3660050,7,1,"SHOPPES AT GARNER",,0,0028,shp-7-52,0,0
3514070,7,2,"SHOPPES AT GARNER",,0,0005,shp-7-52,0,0
5093070,7,2,"SHOPPES AT GARNER",,0,0031,shp-7-52,0,0
387020,7,4,"SHOPPES AT GARNER",,0,0061,shp-7-52,0,0
6947070,7,2,"SHOPPES AT GARNER",,0,0050,shp-7-52,0,0
6049020,7,4,"SHOPPES AT GARNER",,0,0044,shp-7-52,0,0
8803050,7,1,"SHOPPES AT GARNER",,0,0011,shp-7-52,0,0
3877010,7,3,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
275050,7,1,"SHOPPES AT GARNER",,0,0049,shp-7-52,0,0
3679010,7,3,"SHOPPES AT GARNER",,0,0047,shp-7-52,0,0
2497050,7,1,"SHOPPES AT GARNER",,0,0068,shp-7-52,0,0
1070070,7,2,"SHOPPES AT GARNER",,0,0024,shp-7-52,0,0
1661010,7,3,"SHOPPES AT GARNER",,0,0010,shp-7-52,0,0
3399020,7,4,"SHOPPES AT GARNER",,0,0051,shp-7-52,0,0
3631070,7,2,"SHOPPES AT GARNER",,0,0059,shp-7-52,0,0
