school_name,geocode_flag,county,sch_type,sch_ptype,sch_ctype,lat,lon,nearest_stop_distance_m,stops_within_radius,avg_daily_trips_nearby,in_service_area,n_agencies_loaded
Forest Hills Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.2305344508449,-77.91290627477815,449.3,5,19.2,True,21
Gregory Elementary,review_recommended,New Hanover,Regular School,Magnet,Modified,34.23216015795818,-77.93627570545766,384.0,22,19.6,True,21
Heyward C Bellamy Elem,review_recommended,New Hanover,Regular School,None,Traditional,34.12325320388043,-77.90924091028788,2426.8,0,0.0,True,21
John J Blair Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.256023349560856,-77.84183734853805,252.2,1,14.0,True,21
John T Hoggard High,review_recommended,New Hanover,Regular School,None,Traditional,34.1982013359754,-77.89135685887048,103.0,9,14.0,True,21
Mary C Williams Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.14331136276469,-77.91470904180842,1293.8,0,0.0,True,21
Myrtle Grove Middle,review_recommended,New Hanover,Regular School,None,Traditional,34.13508571887663,-77.88253732046991,1361.9,0,0.0,True,21
New Hanover High,review_recommended,New Hanover,Regular School,None,Traditional,34.2365875999812,-77.9328481643002,90.7,14,26.1,True,21
Lakeside,review_recommended,New Hanover,Alternative Education,None,Traditional,34.21378430198965,-77.93104681781455,440.5,15,33.6,True,21
Pine Valley Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.17865644959484,-77.90080438906088,375.0,4,14.0,True,21
RolandGrise Middle,review_recommended,New Hanover,Regular School,None,Traditional,34.20644392222473,-77.88944480904671,116.6,12,14.0,True,21
Dr John Codington Elem,review_recommended,New Hanover,Regular School,None,Year Round,34.16650680185013,-77.91716941665572,331.9,2,26.5,True,21
Sunset Park Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.20690061794131,-77.9416464826139,144.2,6,26.3,True,21
A H Snipes Academy of Arts/Des,review_recommended,New Hanover,Regular School,None,Traditional,34.24859361109084,-77.93932168330397,110.8,13,25.1,True,21
Williston Middle,review_recommended,New Hanover,Regular School,None,Traditional,34.231200027801464,-77.9361558073735,281.7,26,20.8,True,21
Winter Park Model Elementary,review_recommended,New Hanover,Regular School,None,Traditional,34.21171675960979,-77.88170240996038,224.7,9,17.1,True,21
Wrightsboro Elementary,ok,New Hanover,Regular School,None,Traditional,34.29244204133072,-77.92036707773441,4652.5,0,0.0,True,21
Bell Fork Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.75413507556206,-77.39324031706906,52.3,6,14.0,True,21
Blue Creek Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.75273188016945,-77.47764642599633,584.4,3,14.0,True,21
Clyde Erwin Elementary,ok,Onslow,Regular School,Magnet,Traditional,34.75584206038955,-77.41231872251556,232.0,12,20.7,True,21
Dixon Elementary,ok,Onslow,Regular School,None,Traditional,34.55977341631694,-77.44378344800774,7843.1,0,0.0,False,21
Dixon Middle,ok,Onslow,Regular School,None,Traditional,34.58680960977957,-77.47919231578432,10675.8,0,0.0,False,21
Dixon High,ok,Onslow,Regular School,None,Traditional,34.585813681284776,-77.47989157745187,10736.0,0,0.0,False,21
Jacksonville Commons Elem,review_recommended,Onslow,Regular School,None,Traditional,34.798335541845944,-77.40259461638935,509.1,6,20.7,True,21
Jacksonville High,review_recommended,Onslow,Regular School,None,Traditional,34.779847428622304,-77.4259618308313,77.5,18,14.8,True,21
Jacksonville Commons Middle,review_recommended,Onslow,Regular School,None,Traditional,34.79175163008538,-77.39560679185406,181.9,7,20.9,True,21
New Bridge Middle,review_recommended,Onslow,Regular School,Magnet,Traditional,34.750109639753276,-77.42658027055542,111.2,14,22.3,True,21
Northwoods Elementary,ok,Onslow,Regular School,None,Traditional,34.772007198029144,-77.42744712869528,112.0,7,12.9,True,21
Northwoods Park Middle,review_recommended,Onslow,Regular School,None,Traditional,34.77075288676326,-77.43746992627659,998.8,0,0.0,True,21
Parkwood Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.78001182534802,-77.43882723197486,1228.8,0,0.0,True,21
Sand Ridge Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.66575812155177,-77.2031860048047,12183.0,0,0.0,False,21
Silverdale Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.77648903710921,-77.20395162072472,12560.0,0,0.0,False,21
Southwest Elementary,review_recommended,Onslow,Regular School,None,Traditional,34.73279510545181,-77.52605887377963,5138.9,0,0.0,False,21
Southwest High,review_recommended,Onslow,Regular School,None,Traditional,34.735942953938775,-77.51871528778244,4387.5,0,0.0,True,21
Southwest Middle,review_recommended,Onslow,Regular School,None,Traditional,34.742979576153154,-77.47740341920928,712.7,2,14.0,True,21
Swansboro Middle,review_recommended,Onslow,Regular School,None,Traditional,34.69606750346148,-77.13912276367004,16803.3,0,0.0,False,21
White Oak High,review_recommended,Onslow,Regular School,None,Traditional,34.76941507953689,-77.34912602518018,2578.7,0,0.0,True,21
A L Stanback Middle,review_recommended,Orange,Regular School,None,Traditional,36.02660942905471,-79.07964490550425,138.4,4,9.5,True,21
Cameron Park Elementary,review_recommended,Orange,Regular School,None,Traditional,36.0771528353911,-79.09504549893562,407.2,4,9.0,True,21
Central Elementary,review_recommended,Orange,Regular School,None,Traditional,36.080122737708315,-79.11366502578757,701.9,2,9.0,True,21
Charles W Stanford Middle,review_recommended,Orange,Regular School,None,Traditional,36.0954121404103,-79.0872591542873,1654.4,0,0.0,True,21
Grady Brown Elementary,review_recommended,Orange,Regular School,None,Traditional,36.052507972342255,-79.13158508073032,3754.8,0,0.0,True,21
Hillsborough Elementary,review_recommended,Orange,Regular School,None,Year Round,36.07937803286064,-79.11111668377103,770.4,2,9.0,True,21
Orange High,review_recommended,Orange,Regular School,None,Traditional,36.09550617284669,-79.09079050597173,1465.1,0,0.0,True,21
Carrboro Elementary,review_recommended,Orange,Regular School,None,Traditional,35.91395221124233,-79.07631309130166,236.5,66,32.7,True,21
Chapel Hill High,review_recommended,Orange,Regular School,None,Traditional,35.947445759193954,-79.07945594783284,123.9,32,13.0,True,21
McDougle Middle,review_recommended,Orange,Regular School,None,Traditional,35.92558756510026,-79.10044022267203,104.4,22,18.5,True,21
Ephesus Road Elementary,review_recommended,Orange,Regular School,None,Traditional,35.932443575978105,-79.01631597897236,15.7,38,19.3,True,21
East Chapel Hill High,review_recommended,Orange,Regular School,None,Traditional,35.961325904487886,-79.03232667756394,156.9,6,14.7,True,21
Grey Culbreth Middle,review_recommended,Orange,Regular School,None,Traditional,35.89210704148429,-79.06782923598135,13.2,16,45.9,True,21
McDougle Elementary,review_recommended,Orange,Regular School,None,Traditional,35.925289447114466,-79.10041838208566,72.8,22,18.5,True,21
Elizabeth City Middle,review_recommended,Pasquotank,Regular School,None,Traditional,36.302085183540925,-76.22328872476854,139937.3,0,0.0,False,21
H L Trigg Community,review_recommended,Pasquotank,Alternative Education,None,Traditional,36.28538137951428,-76.2133077566549,140474.3,0,0.0,False,21
J C Sawyer Elementary,review_recommended,Pasquotank,Regular School,None,Traditional,36.290173895863866,-76.21268148120404,140626.1,0,0.0,False,21
Northeastern High,ok,Pasquotank,Regular School,None,Traditional,36.286904241795924,-76.2547054175038,136841.6,0,0.0,False,21
Pasquotank Elementary,review_recommended,Pasquotank,Regular School,None,Traditional,36.285018610447466,-76.2239028692141,139528.9,0,0.0,False,21
P W Moore Elementary,review_recommended,Pasquotank,Regular School,None,Traditional,36.29049117916742,-76.2268081504062,139382.8,0,0.0,False,21
River Road Middle,review_recommended,Pasquotank,Regular School,None,Traditional,36.278347708616586,-76.19877864536025,141624.6,0,0.0,False,21
SheepHarney Elementary,review_recommended,Pasquotank,Regular School,None,Traditional,36.30192133774824,-76.22264702666729,139990.4,0,0.0,False,21
Burgaw Elementary,review_recommended,Pender,Regular School,None,Traditional,34.556852135297966,-77.92911632484714,33927.3,0,0.0,False,21
Burgaw Middle,review_recommended,Pender,Regular School,None,Traditional,34.54686080324068,-77.92551204960417,32802.8,0,0.0,False,21
North Topsail Elementary,review_recommended,Pender,Regular School,None,Traditional,34.40069018863059,-77.63554539312527,23478.8,0,0.0,False,21
Malpass Corner Elementary,review_recommended,Pender,Regular School,None,Traditional,34.505038248731886,-78.05527663654345,30167.8,0,0.0,False,21
South Topsail Elementary,review_recommended,Pender,Regular School,None,Traditional,34.38321824022338,-77.71134680963748,17223.3,0,0.0,False,21
North Elementary,review_recommended,Person,Regular School,None,Traditional,36.405451400961546,-78.96504681185236,33566.0,0,0.0,False,21
North End Elementary,review_recommended,Person,Regular School,None,Traditional,36.43630018676956,-78.90490878857615,29648.2,0,0.0,False,21
Person High,review_recommended,Person,Regular School,None,Traditional,36.41582842184042,-78.97543305656157,34779.2,0,0.0,False,21
Ayden Elementary,review_recommended,Pitt,Regular School,None,Traditional,35.47546955234004,-77.43391304793535,44449.0,0,0.0,False,21
C M Eppes Middle,ok,Pitt,Regular School,None,Traditional,35.59994170463781,-77.36094807718422,51504.9,0,0.0,False,21
D H Conley High,review_recommended,Pitt,Regular School,None,Traditional,35.531540387250814,-77.32872130476457,48058.7,0,0.0,False,21
Eastern Elementary,ok,Pitt,Regular School,None,Traditional,35.596335669183276,-77.3430017362774,52956.0,0,0.0,False,21
E B Aycock Middle,ok,Pitt,Regular School,None,Traditional,35.58664006324304,-77.35370601493754,53010.4,0,0.0,False,21
H B Sugg Elementary,review_recommended,Pitt,Regular School,None,Traditional,35.59480705682168,-77.57546199986585,38286.4,0,0.0,False,21
Junius H Rose High,ok,Pitt,Regular School,None,Traditional,35.59367978581772,-77.3844567886645,50504.1,0,0.0,False,21
Pitt Memorial Hospital,ok,Pitt,Exceptional Children,None,Traditional,35.60624083040504,-77.40811828753446,48019.3,0,0.0,False,21
W H Robinson Elementary,review_recommended,Pitt,Regular School,None,Traditional,35.53180485059245,-77.4009159142678,49077.1,0,0.0,False,21
Sam D Bundy Elementary,review_recommended,Pitt,Regular School,None,Traditional,35.59375690316205,-77.57561741342556,38205.2,0,0.0,False,21
South Greenville Elementary,ok,Pitt,Regular School,None,Traditional,35.59865082109684,-77.38524381255544,50055.2,0,0.0,False,21
Wahl Coates Elementary,ok,Pitt,Regular School,None,Traditional,35.606656954445384,-77.35008642119399,51703.0,0,0.0,False,21
Wellcome Middle,review_recommended,Pitt,Regular School,None,Traditional,35.66810435978697,-77.36315690500984,46373.5,0,0.0,False,21
Wintergreen Intermediate,review_recommended,Pitt,Regular School,None,Traditional,35.54640626961682,-77.35312084064151,50525.4,0,0.0,False,21
Tryon Elementary,ok,Polk,Regular School,None,Traditional,35.21368283511585,-82.24294426344306,75068.8,0,0.0,False,21
Sunny View Elementary,ok,Polk,Regular School,None,Traditional,35.37246432251309,-82.18416651530785,58655.7,0,0.0,False,21
Archdale Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.91377894736459,-79.97461355662732,349.3,4,31.2,True,21
Farmer Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.64056414507496,-79.97257377123329,13270.3,0,0.0,False,21
John R Lawrence Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.889640728382226,-79.92505381074272,5350.0,0,0.0,False,21
Level Cross Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.860029152646334,-79.78982455113179,5221.4,0,0.0,False,21
Ramseur Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.73833449643496,-79.65327539171236,13983.5,0,0.0,False,21
Randleman Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.810206475733075,-79.80362858497591,2141.8,0,0.0,True,21
Randleman High,review_recommended,Randolph,Regular School,None,Traditional,35.82428012458235,-79.8227329385561,316.2,1,22.0,True,21
Southeastern Randolph Middle,review_recommended,Randolph,Regular School,None,Traditional,35.73012904391459,-79.63417165702323,15784.6,0,0.0,False,21
Southwestern Randolph High,review_recommended,Randolph,Regular School,None,Traditional,35.623799312881694,-79.86304987347826,5962.3,0,0.0,False,21
Southwestern Randolph Middle,review_recommended,Randolph,Regular School,None,Traditional,35.62302150804408,-79.85913887097738,5873.9,0,0.0,False,21
Tabernacle Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.7340281554918,-79.96584885242471,14074.1,0,0.0,False,21
Trindale Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.89910931638799,-79.96209382192649,2244.2,0,0.0,True,21
Trinity Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.894680806835694,-79.9852885481949,2666.2,0,0.0,True,21
Asheboro High,review_recommended,Randolph,Regular School,None,Traditional,35.6912235593117,-79.82032243092907,1653.9,0,0.0,True,21
South Asheboro Middle,review_recommended,Randolph,Regular School,None,Traditional,35.69068157175263,-79.82126512147207,1740.0,0,0.0,True,21
Charles W McCrary Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.7121041566136,-79.81893832384635,565.5,2,11.0,True,21
Donna L Loflin Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.70386660990607,-79.82047470194493,583.2,2,11.0,True,21
Guy B Teachey Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.674128040485286,-79.8091773949347,1650.3,0,0.0,True,21
Lindley Park Elementary,review_recommended,Randolph,Regular School,None,Traditional,35.70271518490665,-79.8067217316047,728.0,2,11.0,True,21
North Asheboro Middle,review_recommended,Randolph,Regular School,None,Traditional,35.7517533488205,-79.82289534828423,1521.8,0,0.0,True,21
Ellerbe Middle,ok,Richmond,Regular School,None,Traditional,35.074196834825614,-79.76335914804471,61774.4,0,0.0,False,21
Fairview Heights Elementary,review_recommended,Richmond,Regular School,None,Traditional,34.8899109876716,-79.71030813170279,82367.3,0,0.0,False,21
Hamlet Middle,review_recommended,Richmond,Regular School,None,Traditional,34.890275366459186,-79.72183169911085,82269.6,0,0.0,False,21
L J Bell Elementary,review_recommended,Richmond,Regular School,None,Traditional,34.94464931407258,-79.76419331970062,76142.8,0,0.0,False,21
Leak Street High,review_recommended,Richmond,Alternative Education,None,Traditional,34.93869037743768,-79.76096824726412,76804.7,0,0.0,False,21
Monroe Avenue Elementary,ok,Richmond,Regular School,None,Traditional,34.896861941368165,-79.69838060279842,81671.8,0,0.0,False,21
Rockingham Middle,review_recommended,Richmond,Regular School,None,Traditional,34.943848497441515,-79.76252646178519,76232.0,0,0.0,False,21
Fairmont Middle,review_recommended,Robeson,Regular School,None,Traditional,34.49706904814869,-79.11753227190225,111014.6,0,0.0,False,21
Janie C Hargrave Elem,ok,Robeson,Regular School,None,Traditional,34.61374156204124,-78.98722993555396,103753.9,0,0.0,False,21
L Gilbert Carroll Middle,review_recommended,Robeson,Regular School,None,Traditional,34.65798474659888,-79.00492953144283,107220.7,0,0.0,False,21
Lumberton Junior High,review_recommended,Robeson,Regular School,None,Traditional,34.6043489036226,-79.0300668176722,107002.6,0,0.0,False,21
