county,year,internet_type,pct_households,lat,lon,internet_category
Pitt County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.59330602553121,-77.37449869440185,satellite
Alexander County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.22,35.921109183034275,-81.17703543297115,estimate - total - with an internet subscription - other service with no other type of internet subscription
Caldwell County,2019,with an internet subscription - other service with no other type of internet subscription,0.14,35.95305206058291,-81.54643672188453,with an internet subscription - other service with no other type of internet subscription
Catawba County,2019,with an internet subscription - satellite internet service,1.0,35.66211852328055,-81.21505011799934,satellite
Edgecombe County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl - broadband such as cable, fiber optic or dsl with no other type of internet subscription",1.0,35.91288649121048,-77.59706485605385,fiber
Vance County,2019,with an internet subscription - satellite internet service,1.0,36.36492348951896,-78.40793088034256,satellite
Union County,2019,no internet access,1.0,34.98836470959961,-80.53074195083994,no internet access
Alexander County,2019,with an internet subscription - broadband of any type,1.0,35.921109183034275,-81.17703543297115,with an internet subscription - broadband of any type
Dare County,2019,"with an internet subscription - broadband such as cable, fiber optic or dsl",1.0,35.669943665663986,-75.71977678366946,fiber
Mcdowell County,2019,total households,1.0,35.681643343083735,-82.04932060905985,total households
Jones County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.48,35.02173127170968,-77.3551706580521,satellite
Montgomery County,2019,with an internet subscription - broadband of any type,1.0,35.332405738046155,-79.90548690677072,with an internet subscription - broadband of any type
Cabarrus County,2019,internet access without a subscription,1.0,35.38680139795785,-80.55184972034367,internet access without a subscription
Hertford County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,36.358642218239176,-76.98071728399792,satellite
Lee County,2019,with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.475191953202334,-79.17148780684427,satellite
Cleveland County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,1.0,35.334091523772315,-81.5555404227367,satellite
Hoke County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.01753682412008,-79.23729652742003,satellite
Mecklenburg County,2017,estimate - total - no internet access,1.0,35.24647326538168,-80.8326243427789,estimate - total - no internet access
Rockingham County,2017,estimate - total - with an internet subscription - other service with no other type of internet subscription,0.31,36.39731940929408,-79.77565302868177,estimate - total - with an internet subscription - other service with no other type of internet subscription
Stokes County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.4019121769314,-80.23951953897095,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Moore County,2017,estimate - total - with an internet subscription,1.0,35.31066214764583,-79.4813785444497,estimate - total - with an internet subscription
Swain County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,35.486822539831365,-83.49274272655694,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Chatham County,2017,estimate - total - with an internet subscription,1.0,35.70262627748115,-79.2554015212105,estimate - total - with an internet subscription
Chatham County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.70262627748115,-79.2554015212105,satellite
Franklin County,2017,estimate - total - with an internet subscription,1.0,36.08278028409943,-78.28569850104195,estimate - total - with an internet subscription
Ashe County,2017,estimate - total - with an internet subscription - satellite internet service - satellite internet service with no other type of internet subscription,0.79,36.43443168986441,-81.50052396857649,satellite
Surry County,2017,estimate - total - with an internet subscription - dial-up with no other type of internet subscription,1.0,36.41483540775082,-80.68804954639532,dialup
Avery County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,36.07661185771622,-81.92260554214205,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Burke County,2017,estimate - total - with an internet subscription - satellite internet service,1.0,35.7496512088578,-81.70485353540755,satellite
Duplin County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.93654168662893,-77.9330278458104,estimate - total - with an internet subscription - cellular data plan
Duplin County,2017,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription,1.0,34.93654168662893,-77.9330278458104,estimate - total - with an internet subscription - cellular data plan - cellular data plan with no other type of internet subscription
Pender County,2017,estimate - total - with an internet subscription - cellular data plan,1.0,34.52487363212925,-77.90517580706157,estimate - total - with an internet subscription - cellular data plan
