shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
12d7ced8-fd73-45b2-a77d-76f5cbd1feaa,36.05992,-79.082549,296,19037.22
12d7ced8-fd73-45b2-a77d-76f5cbd1feaa,36.05291,-79.064229,279,17208.55
cb0734ed-1ed5-4173-b0af-505f0fbc2c64,35.786269,-78.357419,204,8054.3
464ef2df-94a1-4b68-8351-19474164fcb9,36.038189,-78.98082,170,8837.24
8934e59b-40e8-409d-90ea-510d33781a7e,35.97505,-78.50684,30,980.58
81f9ea4f-726c-4770-88eb-9a224a977ae4,35.77265,-78.537579,330,11816.69
464ef2df-94a1-4b68-8351-19474164fcb9,36.071009,-79.0993,309,20692.83
464ef2df-94a1-4b68-8351-19474164fcb9,36.07106,-79.0993,310,20698.5
464ef2df-94a1-4b68-8351-19474164fcb9,36.068069,-79.095949,295,20206.74
464ef2df-94a1-4b68-8351-19474164fcb9,36.068149,-79.096049,296,20219.38
464ef2df-94a1-4b68-8351-19474164fcb9,36.06908,-79.09714,297,20361.88
464ef2df-94a1-4b68-8351-19474164fcb9,36.069399,-79.097529,298,20411.65
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.795349,-78.581969,564,29391.29
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.795249,-78.581969,565,29402.4
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78532,-78.573089,519,27757.41
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.781039,-78.634249,699,34967.23
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.780039,-78.61496,662,33212.95
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78072,-78.624839,687,34118.16
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78076,-78.62568,688,34194.1
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78127,-78.64107,716,35585.23
7267dc39-0b34-4337-bed7-655a7b2a5c2b,35.78128,-78.6412,717,35597
